Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
0.0,0.06009896981547079,0.9999999968624003,0.9940151868411312,0.9999999988707334,0.9999999984647888,0.9969950500826138
1.0000000100356073e-08,0.06009896981547079,0.9999999968624002,0.9940151868411313,0.9999999988707334,0.9999999984647888,0.9969950500826138
1.0000000100356073e-08,0.06009896981547079,0.9999999968624002,0.9940151868411313,0.9999999988707334,0.9999999984647888,0.9969950500826138
0.02,0.060098969815608805,0.9999999968632668,0.9940151868427347,0.9999999988715261,0.9999999984659483,0.9969950500837698
0.04,0.06009896981541866,0.9999999968562456,0.9940151868414243,0.9999999988699089,0.9999999984643679,0.9969950500821941
0.06,0.060098969814534386,0.9999999968352212,0.9940151868331172,0.999999998863265,0.9999999984567063,0.9969950500745536
0.08,0.060098969812938885,0.9999999967998965,0.9940151868176087,0.9999999988514647,0.9999999984427969,0.9969950500606822
0.1,0.06009896981088543,0.999999996753081,0.9940151867959899,0.999999998835396,0.9999999984236622,0.9969950500415927
0.12,0.060098969808328975,0.9999999966942802,0.9940151867680741,0.9999999988149048,0.9999999983991259,0.9969950500171105
0.14,0.06009896980525228,0.9999999966233056,0.9940151867337901,0.9999999987899322,0.9999999983691203,0.9969950499871687
0.16,0.060098969801655334,0.999999996540157,0.9940151866931375,0.9999999987604782,0.9999999983336456,0.9969950499517672
0.18,0.06009896979868893,0.9999999964623322,0.9940151866552807,0.9999999987330118,0.9999999983006032,0.9969950499187737
0.2,0.0600989697959988,0.9999999963844408,0.9940151866173969,0.9999999987055406,0.999999998267559,0.9969950498857648
0.22,0.0600989697933684,0.9999999963031948,0.9940151865777634,0.9999999986768483,0.9999999982330282,0.9969950498512619
0.24,0.060098969790797784,0.9999999962185937,0.9940151865363807,0.9999999986469353,0.9999999981970107,0.9969950498152644
0.26,0.060098969788287035,0.999999996130638,0.9940151864932484,0.9999999986158014,0.9999999981595065,0.996995049777773
0.28,0.06009896978583604,0.9999999960393269,0.9940151864483664,0.9999999985834465,0.9999999981205152,0.9969950497387874
0.3,0.06009896978344482,0.9999999959446609,0.9940151864017349,0.9999999985498708,0.9999999980800374,0.9969950496983074
0.32,0.0600989697811135,0.9999999958466401,0.9940151863533541,0.9999999985150743,0.9999999980380729,0.9969950496563335
0.34,0.060098969782300185,0.9999999958123176,0.9940151863383603,0.9999999985037992,0.9999999980248344,0.9969950496429958
0.36,0.060098969785644996,0.999999995818974,0.9940151863448417,0.9999999985076484,0.9999999980300647,0.9969950496480747
0.38,0.06009896978898972,0.9999999958256308,0.9940151863513231,0.999999998511498,0.9999999980352954,0.9969950496531537
0.4,0.060098969792334526,0.9999999958322872,0.9940151863578045,0.9999999985153473,0.9999999980405256,0.9969950496582326
0.42,0.06009896979567926,0.9999999958389437,0.9940151863642859,0.9999999985191967,0.9999999980457562,0.9969950496633115
0.44,0.060098969799024085,0.9999999958456002,0.9940151863707674,0.999999998523046,0.9999999980509867,0.9969950496683905
0.46,0.06009896980236883,0.9999999958522566,0.9940151863772488,0.9999999985268954,0.9999999980562172,0.9969950496734694
0.48,0.06009896980571358,0.9999999958589131,0.9940151863837302,0.9999999985307448,0.9999999980614478,0.9969950496785485
0.5,0.06009896980905835,0.9999999958655699,0.9940151863902117,0.9999999985345942,0.9999999980666783,0.9969950496836275
0.52,0.060098969812403154,0.9999999958722263,0.9940151863966931,0.9999999985384436,0.9999999980719088,0.9969950496887064
0.54,0.060098969815747895,0.9999999958788829,0.9940151864031745,0.9999999985422929,0.9999999980771392,0.9969950496937854
0.56,0.060098969819092705,0.9999999958855393,0.994015186409656,0.9999999985461424,0.9999999980823698,0.9969950496988644
0.58,0.06009896982243748,0.9999999958921959,0.9940151864161375,0.9999999985499918,0.9999999980876003,0.9969950497039435
0.6,0.06009896982578221,0.9999999958988525,0.994015186422619,0.9999999985538411,0.9999999980928307,0.9969950497090224
0.62,0.06009896982912698,0.9999999959055089,0.9940151864291003,0.9999999985576904,0.9999999980980612,0.9969950497141014
0.64,0.06009896983247179,0.9999999959121655,0.9940151864355816,0.9999999985615398,0.9999999981032917,0.9969950497191804
0.66,0.06009896983514011,0.9999999959265322,0.9940151864458316,0.9999999985680609,0.9999999981117274,0.9969950497275079
0.68,0.06009896983558151,0.9999999959662769,0.994015186468486,0.9999999985833758,0.9999999981307127,0.9969950497465283
0.7,0.06009896983602292,0.9999999960060217,0.9940151864911404,0.9999999985986909,0.9999999981496982,0.9969950497655488
0.72,0.06009896983646437,0.9999999960457667,0.9940151865137947,0.999999998614006,0.9999999981686836,0.9969950497845691
0.74,0.06009896983690583,0.9999999960855114,0.994015186536449,0.999999998629321,0.999999998187669,0.9969950498035896
0.76,0.06009896983734728,0.999999996125256,0.9940151865591031,0.999999998644636,0.9999999982066545,0.9969950498226099
0.78,0.06009896983778869,0.9999999961650009,0.9940151865817576,0.999999998659951,0.9999999982256398,0.9969950498416302
0.8,0.060098969838230175,0.9999999962047459,0.994015186604412,0.9999999986752661,0.9999999982446255,0.9969950498606508
0.82,0.0600989698386716,0.9999999962444907,0.9940151866270663,0.999999998690581,0.9999999982636107,0.9969950498796709
0.84,0.06009896983911308,0.9999999962842353,0.9940151866497207,0.9999999987058961,0.9999999982825961,0.9969950498986915
0.86,0.06009896983955457,0.9999999963239803,0.9940151866723751,0.9999999987212113,0.9999999983015817,0.9969950499177119
0.88,0.06009896983999597,0.9999999963637252,0.9940151866950294,0.9999999987365262,0.999999998320567,0.9969950499367324
0.9,0.060098969840437416,0.99999999640347,0.9940151867176836,0.9999999987518412,0.9999999983395524,0.9969950499557527
0.92,0.06009896984087886,0.9999999964432148,0.9940151867403381,0.9999999987671563,0.9999999983585379,0.9969950499747731
0.94,0.060098969841320314,0.9999999964829595,0.9940151867629923,0.9999999987824713,0.9999999983775234,0.9969950499937935
0.96,0.06009896984176176,0.9999999965227042,0.9940151867856466,0.9999999987977862,0.9999999983965087,0.9969950500128139
0.98,0.0600989698422032,0.9999999965624492,0.994015186808301,0.9999999988131014,0.9999999984154943,0.9969950500318343
1.0,0.060098969842644616,0.999999996602194,0.9940151868309552,0.9999999988284164,0.9999999984344796,0.9969950500508546
1.02,0.060098969843086054,0.9999999966419387,0.9940151868536097,0.9999999988437314,0.999999998453465,0.9969950500698752
1.04,0.060098969843527555,0.9999999966816836,0.994015186876264,0.9999999988590464,0.9999999984724505,0.9969950500888954
1.06,0.060098969843968945,0.9999999967214285,0.9940151868989182,0.9999999988743614,0.9999999984914357,0.9969950501079159
1.08,0.060098969844410405,0.9999999967611731,0.9940151869215726,0.9999999988896765,0.9999999985104213,0.9969950501269363
1.1,0.060098969844851836,0.9999999968009181,0.994015186944227,0.9999999989049915,0.9999999985294068,0.9969950501459567
1.12,0.06009896984529329,0.9999999968406629,0.9940151869668813,0.9999999989203064,0.999999998548392,0.996995050164977
1.14,0.060098969845734755,0.9999999968804079,0.9940151869895356,0.9999999989356216,0.9999999985673776,0.9969950501839976
1.16,0.060098969846176215,0.9999999969201525,0.9940151870121898,0.9999999989509366,0.9999999985863629,0.9969950502030179
1.18,0.060098969846617625,0.9999999969598973,0.9940151870348443,0.9999999989662517,0.9999999986053484,0.9969950502220385
1.2,0.060098969847059064,0.9999999969996423,0.9940151870574987,0.9999999989815667,0.9999999986243338,0.9969950502410587
1.22,0.060098969847500495,0.9999999970393868,0.9940151870801529,0.9999999989968816,0.9999999986433192,0.9969950502600791
1.24,0.06009896984794197,0.9999999970791318,0.9940151871028072,0.9999999990121966,0.9999999986623045,0.9969950502790994
1.26,0.060098969848383414,0.9999999971188767,0.9940151871254616,0.9999999990275117,0.9999999986812901,0.9969950502981199
1.28,0.060098969848824894,0.9999999971586214,0.994015187148116,0.9999999990428268,0.9999999987002754,0.9969950503171403
1.3,0.060098969849266305,0.9999999971983662,0.9940151871707703,0.9999999990581419,0.9999999987192609,0.9969950503361606
1.32,0.06009896984739473,0.9999999972280071,0.9940151871875748,0.9999999990693977,0.9999999987331776,0.9969950503502127
1.34,0.06009896984286236,0.9999999972460245,0.9940151871976497,0.9999999990759845,0.9999999987412631,0.9969950503585492
1.36,0.06009896983832996,0.9999999972640422,0.9940151872077247,0.9999999990825712,0.9999999987493488,0.9969950503668857
1.38,0.06009896983379756,0.9999999972820596,0.9940151872177997,0.9999999990891578,0.9999999987574344,0.9969950503752224
1.4,0.06009896982926519,0.999999997300077,0.9940151872278746,0.9999999990957446,0.9999999987655199,0.9969950503835588
1.42,0.060098969824732784,0.9999999973180946,0.9940151872379496,0.9999999991023312,0.9999999987736056,0.9969950503918953
1.44,0.06009896982020038,0.999999997336112,0.9940151872480247,0.9999999991089179,0.9999999987816912,0.996995050400232
1.46,0.060098969815668035,0.9999999973541296,0.9940151872580996,0.9999999991155045,0.9999999987897767,0.9969950504085685
1.48,0.06009896981113562,0.9999999973721471,0.9940151872681745,0.9999999991220911,0.9999999987978624,0.9969950504169048
1.5,0.06009896980660317,0.9999999973901645,0.9940151872782493,0.9999999991286779,0.999999998805948,0.9969950504252414
1.52,0.06009896980207077,0.9999999974081819,0.9940151872883244,0.9999999991352645,0.9999999988140336,0.996995050433578
1.54,0.060098969797538364,0.9999999974261995,0.9940151872983993,0.9999999991418511,0.9999999988221192,0.9969950504419145
1.56,0.06009896979300601,0.999999997444217,0.9940151873084745,0.999999999148438,0.9999999988302049,0.996995050450251
1.58,0.06009896978847362,0.9999999974622344,0.9940151873185493,0.9999999991550246,0.9999999988382904,0.9969950504585875
